,aboue_3u,aboue_3v,about_3u,about_3v,although_5u,although_5v,belieue_5u,belieue_5v,but_1u,but_1v,cause_2u,cause_2v,causes_2u,causes_2v,colour_4u,colour_4v,could_2u,could_2v,course_2u,course_2v,court_2u,court_2v,cure_1u,cure_1v,cut_1u,cut_1v,deliuered_4u,deliuered_4v,diuers_2u,diuers_2v,duke_1u,duke_1v,euen_1u,euen_1v,euer_1u,euer_1v,euery_1u,euery_1v,fauour_2u,fauour_2v,fiue_2u,fiue_2v,full_1u,full_1v,further_1u,further_1v,gaue_2u,gaue_2v,giue_2u,giue_2v,giuen_2u,giuen_2v,gouernment_2u,gouernment_2v,ground_3u,ground_3v,haue_2u,haue_2v,hauing_2u,hauing_2v,heauen_3u,heauen_3v,honour_4u,honour_4v,humble_1u,humble_1v,leaue_3u,leaue_3v,leaues_3u,leaues_3v,liue_2u,liue_2v,loue_2u,loue_2v,much_1u,much_1v,must_1u,must_1v,nature_3u,nature_3v,neuer_2u,neuer_2v,ouer_1u,ouer_1v,our_1u,our_1v,oure_1u,oure_1v,out_1u,out_1v,pound_2u,pound_2v,proue_3u,proue_3v,purpose_1u,purpose_1v,put_1u,put_1v,receiue_5u,receiue_5v,receiued_5u,receiued_5v,saue_2u,saue_2v,selues_3u,selues_3v,seruant_3u,seruant_3v,serue_3u,serue_3v,seruice_3u,seruice_3v,seueral_2u,seueral_2v,soule_2u,soule_2v,suche_1u,suche_1v,sum_1u,sum_1v,sure_1u,sure_1v,themselues_7u,themselues_7v,though_3u,though_3v,thought_3u,thought_3v,thus_2u,thus_2v,trouble_3u,trouble_3v,true_2u,true_2v,truly_2u,truly_2v,trust_2u,trust_2v,uertue_0u,uertue_0v,uery_0u,uery_0v,under_0u,under_0v,understand_0u,understand_0v,unto_0u,unto_0v,up_0u,up_0v,upon_0u,upon_0v,uppon_0u,uppon_0v,us_0u,us_0v,use_0u,use_0v,used_0u,used_0v,ut_0u,ut_0v,vertue_4u,vertue_4v,without_5u,without_5v,would_2u,would_2v,young_2u,young_2v,your_2u,your_2v,youre_2u,youre_2v,yours_2u,yours_2v
1533,0,1,1,0,0,0,0,0,42,0,7,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,4,7,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,67,45,0,2,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,3,1,5,35,0,3,0,3,0,0,0,0,1,5,0,11,0,0,0,0,0,3,0,0,0,2,0,0,1,0,4,0,0,2,0,37,0,5,0,4,0,0,0,1,0,0,0,20,0,0,0,4,0,1,0,8,1,0,1,0,9,4,4,1,1,28,43,1,2,12,1,1,5,8,3,1,0,2,3,0,0,1,0,1,0,3,0,0,0,214,0,6,0,2,0
1534,11,3,1,0,1,0,0,0,153,0,22,0,13,0,1,0,19,0,2,0,4,0,0,0,0,0,3,1,7,0,1,0,2,0,33,19,9,12,6,2,0,0,4,0,10,0,7,1,7,0,2,0,0,0,1,0,122,48,0,2,9,0,5,0,17,0,6,0,0,0,3,0,9,2,18,0,0,0,11,0,59,23,7,7,73,0,1,0,9,0,0,0,1,2,5,0,31,0,1,0,0,0,4,0,0,0,3,1,8,2,8,6,0,0,18,0,26,0,0,0,14,0,0,0,8,0,20,0,29,1,3,0,23,0,4,0,30,2,0,2,0,41,0,5,0,3,9,103,0,5,3,26,0,23,0,23,2,7,0,8,0,2,2,0,12,0,7,0,0,0,395,0,1,0,5,0
1535,1,1,0,0,0,0,0,0,72,0,19,0,2,0,0,0,4,0,2,0,2,0,0,0,0,0,1,0,1,0,15,0,1,1,15,3,2,2,0,5,0,0,2,0,9,0,5,0,2,0,0,1,0,0,1,0,66,37,1,3,1,0,3,0,4,0,0,0,0,0,1,0,3,1,6,0,3,0,6,0,12,5,1,2,33,0,2,0,2,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,3,1,1,4,1,0,0,1,0,24,0,2,0,3,2,0,2,12,0,25,0,16,0,2,0,6,0,1,0,10,0,0,0,0,17,0,8,0,1,10,56,1,0,6,1,1,14,5,1,3,3,1,2,0,0,0,0,5,0,12,0,0,0,130,0,0,0,5,0
1536,1,1,2,0,0,0,0,0,76,0,23,0,1,0,1,0,7,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,1,2,7,7,4,4,0,2,0,0,4,0,12,0,4,1,0,11,0,3,0,0,0,0,88,123,0,3,0,0,0,0,5,0,0,2,0,0,0,3,1,7,10,0,4,0,0,0,7,15,2,1,132,0,2,0,5,0,0,0,0,1,18,0,18,0,0,2,0,3,0,0,0,1,3,3,6,3,5,2,0,0,2,0,60,0,0,0,11,0,0,4,2,0,12,0,19,0,0,0,18,0,4,0,18,0,0,1,0,11,13,7,3,0,57,84,1,2,10,33,6,13,23,15,6,13,0,1,0,0,1,0,11,0,5,0,1,0,351,0,2,0,16,0
1537,0,1,3,0,5,0,0,0,59,0,12,0,5,0,0,0,8,0,0,0,3,0,0,0,0,0,1,1,1,1,1,0,0,2,4,4,3,5,4,0,0,0,1,0,8,0,1,0,0,2,0,1,0,0,0,0,54,57,0,6,0,0,4,0,2,0,3,4,0,0,0,0,5,5,3,0,5,0,1,0,8,2,1,1,61,0,4,0,11,0,0,0,1,0,4,0,6,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,28,0,2,0,3,1,0,1,2,0,9,0,18,0,1,0,1,0,0,0,9,0,0,0,0,11,7,1,1,1,17,42,0,2,6,10,0,13,6,5,3,2,0,0,0,0,0,0,13,0,3,0,0,0,171,0,4,0,7,0
1538,1,1,2,0,0,0,0,0,52,0,7,0,1,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,2,1,0,0,1,0,13,0,0,2,0,3,0,2,0,0,0,0,45,29,4,3,0,0,10,0,0,0,0,4,0,0,0,0,0,2,1,0,4,0,0,0,2,6,1,2,21,0,1,0,11,1,0,0,0,1,3,0,5,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,1,0,33,0,0,0,1,0,0,0,3,0,11,0,23,0,0,0,2,0,0,0,8,0,0,0,0,11,0,0,0,1,8,40,0,0,3,12,0,6,28,3,2,4,0,2,0,0,0,0,6,0,0,0,0,0,127,0,0,0,2,0
1539,6,1,3,0,2,0,0,0,204,0,39,0,7,0,6,0,22,0,3,0,14,0,3,0,0,0,2,3,0,2,16,0,3,2,6,12,22,2,0,8,0,1,3,0,19,0,1,3,0,4,0,0,0,0,4,0,64,187,0,7,0,0,13,0,11,0,0,4,0,0,1,1,3,2,13,0,11,0,9,0,6,13,2,1,29,0,0,0,12,0,0,0,1,2,13,0,16,0,0,0,0,2,0,1,0,0,1,4,0,4,8,8,0,0,0,0,49,0,3,0,4,0,0,0,1,0,16,0,32,0,3,0,17,0,1,0,22,0,0,1,0,37,7,30,2,4,6,115,1,6,2,39,0,1,0,17,2,8,0,3,0,1,1,0,8,0,5,0,0,0,477,0,0,0,3,0
1540,27,5,15,0,1,0,0,0,200,0,32,0,3,0,2,0,2,0,9,0,10,0,1,0,0,0,0,2,3,0,36,0,4,0,29,2,30,1,0,6,0,0,10,0,3,0,0,0,1,0,0,0,0,0,1,0,90,126,1,9,0,0,5,0,7,0,1,0,0,0,0,0,3,0,22,0,48,0,40,0,35,2,39,2,24,0,1,0,14,0,0,0,0,1,9,0,36,0,0,0,0,1,4,0,0,0,0,8,0,4,0,9,0,0,1,0,85,0,3,0,6,0,0,0,2,0,16,0,26,0,0,0,4,0,1,0,11,0,0,9,0,40,2,29,2,2,10,83,0,7,3,5,2,17,3,4,0,22,0,8,0,0,9,0,16,0,3,0,0,0,366,0,1,0,3,0
1541,4,0,2,0,3,0,0,0,76,0,12,0,5,0,8,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,22,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,16,0,4,1,5,0,18,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,0,0,0,5,2,16,1,1,0,1,10,9,0,5,1,0,1,0,5,1,0,4,0,11,0,0,5,0,8,0,1,0,0,0,32,0,0,0,0,0
1542,6,0,0,0,2,0,0,0,84,0,10,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,10,3,0,0,0,0,8,0,4,0,0,0,0,1,0,0,0,0,0,0,32,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,23,0,13,0,5,0,5,2,22,0,0,0,8,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,0,4,0,9,0,3,0,4,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,3,0,0,2,0,5,3,6,1,0,11,5,0,8,6,10,0,0,1,3,1,19,0,12,0,0,2,0,7,0,1,0,0,0,94,0,1,0,0,0
1543,2,2,4,0,0,0,0,0,19,0,5,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,1,4,1,0,0,0,0,9,0,1,0,0,0,2,2,0,0,0,0,0,0,30,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,28,0,0,0,11,0,2,0,1,0,34,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,6,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,5,0,7,3,1,0,0,1,5,0,4,3,11,0,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,14,0,0,0,1,0
1544,0,2,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,22,0,0,0,0,0
1545,3,4,4,0,6,0,0,0,134,0,20,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,1,4,6,8,14,6,0,1,0,0,9,0,9,0,0,3,1,0,0,0,0,0,0,0,36,142,0,7,0,0,0,0,2,0,1,7,0,0,0,0,0,1,0,0,18,0,23,0,8,10,1,6,59,0,5,0,21,0,0,0,3,4,10,0,10,0,0,0,0,0,0,1,0,0,0,3,0,8,0,7,0,0,3,0,20,0,17,0,2,0,0,0,8,0,11,0,25,0,7,0,4,0,1,0,5,0,0,4,0,45,4,8,2,0,17,12,6,7,14,4,1,1,55,1,10,2,6,0,0,0,4,0,11,0,0,0,0,0,95,0,0,0,1,0
1546,1,0,9,0,2,0,0,0,57,0,15,0,3,0,0,0,0,0,1,0,1,0,16,0,1,0,0,2,1,0,2,0,1,2,3,3,10,5,0,3,0,0,3,0,6,0,1,1,0,0,0,0,0,0,1,0,19,40,0,6,1,0,0,0,6,0,1,0,1,0,0,0,0,2,4,0,12,0,7,0,4,4,3,2,16,0,0,0,22,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,14,0,2,0,0,0,0,0,1,0,3,0,23,0,3,0,0,0,1,0,2,0,0,6,0,32,1,3,2,0,9,10,1,7,8,15,0,0,9,0,1,11,2,1,0,0,6,0,9,0,2,0,2,0,43,0,2,0,0,0
1547,8,0,16,0,4,0,0,0,234,0,64,0,6,0,53,0,13,0,3,0,4,0,3,0,4,0,2,0,21,1,0,0,4,0,16,0,50,0,0,2,0,0,7,0,10,0,0,0,5,2,0,0,0,0,10,0,98,24,0,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,17,0,55,0,58,0,15,2,24,0,20,0,14,0,34,0,0,0,2,0,2,0,10,0,0,0,0,0,1,0,5,0,1,0,7,2,0,1,0,0,5,0,58,0,31,0,2,0,0,0,22,0,5,0,15,0,0,0,9,0,1,0,0,0,0,3,1,24,0,14,0,5,8,30,3,5,1,19,1,1,4,3,2,37,0,8,0,0,3,0,38,0,1,0,1,0,77,0,0,0,0,0
1548,6,0,16,0,0,0,0,0,74,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,1,1,5,0,6,4,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,61,8,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,10,0,1,0,7,0,17,1,3,0,2,0,4,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,0,1,0,15,0,2,0,0,3,5,0,2,2,2,0,0,1,0,0,12,0,1,0,0,1,0,2,0,0,0,0,0,19,0,0,0,3,0
1549,5,0,8,0,4,0,0,0,110,0,27,0,3,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,5,4,7,5,2,0,5,0,0,1,0,22,0,0,1,7,4,3,1,0,0,0,0,142,36,2,7,0,0,5,0,4,0,0,6,0,0,0,0,0,14,10,0,15,0,1,0,3,12,0,4,77,0,2,0,14,0,0,0,0,3,6,0,23,0,1,0,0,0,0,1,0,0,1,1,1,11,7,6,0,0,1,0,20,0,27,0,9,0,0,2,8,0,42,0,20,0,1,0,5,0,1,0,10,0,0,2,0,23,0,5,0,2,15,47,1,4,3,37,2,4,2,50,1,12,0,6,0,0,2,0,21,0,0,0,0,0,278,0,0,0,10,0
1550,4,0,2,0,2,0,0,0,48,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,6,3,9,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,25,10,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,20,0,6,0,2,1,3,0,9,0,0,0,7,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,7,0,9,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,0,0,0,2,0,0,7,0,1,1,7,0,0,4,89,0,9,0,8,0,0,1,4,1,14,0,2,0,0,7,0,9,0,0,0,0,0,73,0,4,0,0,0
1551,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,7,19,0,0,0,0,0,0,5,0,0,4,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,0,2,0,2,0,0,0,1,0,0,2,0,3,0,0,2,0,6,5,0,0,4,1,0,3,0,0,2,0,4,0,0,0,2,0,2,0,3,0,0,0,76,0,0,0,0,0
1552,6,0,2,0,3,0,1,0,67,0,23,0,12,0,3,0,2,0,1,0,0,0,1,0,1,0,2,0,0,0,2,0,1,0,5,0,18,0,1,0,1,0,3,0,5,0,1,0,0,0,0,0,0,0,2,0,63,1,3,1,0,0,0,0,1,0,3,0,2,0,1,0,0,0,4,0,12,0,29,0,13,0,10,0,24,0,10,0,50,0,0,0,0,0,6,0,41,0,6,0,0,0,1,0,13,0,0,0,7,0,3,0,0,0,2,0,16,0,0,0,1,0,0,0,2,0,5,0,18,0,3,0,4,0,1,0,0,0,0,3,2,9,0,4,0,2,0,17,1,8,0,20,0,4,0,21,0,4,0,6,0,0,3,0,17,0,5,0,0,0,19,0,6,0,0,0
1553,10,0,1,0,0,0,0,0,22,0,8,0,7,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,5,0,1,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,15,0,2,0,3,0,75,0,6,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,1,0,2,0,9,0,0,0,4,0,0,0,0,0,0,14,0,2,5,8,4,1,4,15,0,3,0,3,0,0,7,1,0,7,0,0,0,0,14,0,7,0,1,0,0,0,16,0,1,0,1,0
1554,2,0,0,0,0,0,0,0,28,0,8,0,0,0,9,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,9,0,3,1,0,0,0,0,7,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,12,0,0,1,0,3,0,1,0,1,7,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0
1556,3,0,4,0,2,0,0,0,28,0,15,0,2,0,2,0,1,0,0,0,1,0,0,0,2,0,0,3,0,0,3,0,1,3,0,1,3,3,1,0,1,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,49,0,15,4,0,0,3,0,3,0,0,4,0,0,0,1,1,0,26,0,1,0,20,0,2,2,12,3,3,0,0,0,20,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,2,0,0,0,4,0,0,2,0,0,1,0,18,0,3,0,4,0,0,0,3,0,10,0,6,0,2,0,3,0,0,0,2,0,0,2,0,40,0,2,0,2,0,12,0,9,1,7,0,0,1,0,0,1,0,1,0,0,2,0,5,0,3,0,0,0,65,0,0,0,0,0
1557,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0
1558,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
1559,8,0,5,0,3,0,0,0,52,0,3,0,3,0,5,0,1,0,1,0,0,0,0,0,4,0,0,0,9,0,0,0,1,0,10,0,21,1,0,0,2,0,4,0,2,0,1,0,1,0,0,0,0,0,2,0,37,0,2,0,7,0,0,0,0,0,0,1,5,0,0,0,0,0,18,0,19,0,11,0,3,0,3,0,4,0,1,0,47,0,3,0,2,0,6,0,41,0,3,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,2,0,7,0,1,0,5,0,0,0,0,0,0,9,0,15,1,1,0,0,0,19,0,6,0,22,0,1,0,3,0,12,0,1,0,0,9,0,7,0,0,0,0,0,5,0,0,0,0,0
1560,0,0,2,0,1,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,57,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,1,4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,5,0,0,0,0,3,1,0,1,0,13,0,1,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,75,0,1,0,1,0
1561,2,2,12,0,1,0,0,0,85,0,12,0,0,0,1,0,2,0,2,0,1,0,3,0,3,0,0,1,0,4,0,0,5,2,6,3,6,1,0,1,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,36,66,0,2,0,0,8,0,1,0,0,3,6,0,0,0,0,0,16,0,21,0,3,0,7,2,2,0,2,0,0,0,26,0,1,0,0,3,3,0,39,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,20,0,0,0,3,0,1,0,7,0,3,0,14,0,2,0,1,0,0,0,3,0,0,1,0,12,0,6,2,1,9,9,0,9,3,34,0,0,0,8,7,18,0,1,0,0,1,0,6,0,1,0,0,0,69,0,0,0,3,0
1562,23,0,7,0,19,0,0,0,136,0,23,0,16,0,3,0,5,0,4,0,0,0,17,0,1,0,0,0,25,0,0,0,12,1,14,0,22,0,0,0,6,0,16,0,6,0,7,0,15,0,5,0,0,0,1,0,169,0,10,0,0,0,0,0,0,0,8,0,15,0,3,0,4,0,15,0,63,0,31,0,9,0,16,0,26,0,5,0,62,0,5,0,0,0,10,0,69,0,0,0,1,0,1,0,10,0,0,0,11,0,1,0,0,0,0,0,27,0,0,0,6,0,1,0,5,0,7,0,18,0,1,0,3,0,2,0,2,0,0,19,0,28,0,4,0,0,0,68,0,38,0,56,0,0,0,12,0,38,0,9,0,0,19,0,26,0,23,0,1,0,65,0,5,0,2,0
1563,6,0,5,0,7,0,0,0,132,0,19,0,3,0,13,0,2,0,1,0,0,0,59,0,17,0,0,0,24,0,0,0,7,0,8,0,5,0,1,0,2,0,0,0,14,0,0,0,6,0,0,0,0,0,1,0,84,2,2,0,0,0,0,0,0,0,3,1,4,0,0,0,2,0,17,0,47,0,49,0,5,0,6,0,11,0,2,0,75,0,7,0,0,0,3,0,118,0,2,0,0,0,0,0,4,0,4,0,5,1,0,0,0,0,1,0,49,0,0,0,5,0,1,0,4,0,1,0,10,0,0,0,3,0,0,0,1,0,0,13,0,10,0,10,0,4,2,48,0,18,0,11,0,9,0,14,0,91,0,29,0,2,13,0,20,0,2,0,0,0,86,0,3,0,0,0
1564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
1565,4,0,2,0,8,0,0,0,71,0,29,0,5,0,5,0,2,0,0,0,0,0,4,0,4,0,0,0,2,0,1,0,3,0,3,0,11,0,0,0,2,0,2,0,3,0,0,0,2,0,1,0,0,0,0,0,63,2,0,0,1,0,0,0,0,0,3,1,0,0,4,0,0,0,4,0,31,0,42,0,5,0,4,0,13,0,1,0,39,0,0,0,0,0,2,0,7,0,5,0,4,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2,0,2,0,1,0,4,0,10,0,2,0,6,0,1,0,0,0,0,10,0,8,0,1,0,0,1,6,0,7,4,3,0,1,1,14,0,17,0,3,0,0,10,0,8,0,10,0,0,0,8,0,3,0,0,0
1566,3,0,2,0,7,0,0,0,86,0,11,0,7,0,4,0,1,0,7,0,2,0,0,0,0,0,0,0,6,0,0,0,1,0,3,0,17,0,0,5,0,0,2,0,7,0,0,0,0,0,0,4,0,0,0,0,70,16,4,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,5,0,3,0,19,0,4,0,8,0,35,0,6,0,10,0,0,0,1,0,1,0,5,0,2,2,0,2,2,0,3,1,0,1,0,0,0,8,0,0,0,0,16,0,0,0,0,0,3,0,4,0,4,0,6,0,1,0,9,0,4,0,3,0,0,3,1,17,1,3,1,2,3,6,0,4,1,9,0,4,4,15,1,4,1,2,0,0,3,0,11,0,2,0,0,0,27,0,0,0,0,0
1567,0,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,1,0,7,0,0,0,2,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,6,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,4,0,2,0,0,0,2,0,3,0,1,0,0,0,0,0,0,4,0,0,0,16,0,1,0,0,0
1568,2,0,3,0,1,0,0,0,35,0,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,8,0,1,0,1,5,1,1,0,0,0,0,29,22,0,3,0,0,2,0,1,0,1,1,0,0,0,0,5,1,3,0,8,0,2,0,2,0,1,0,4,0,1,0,3,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,3,0,7,0,5,0,3,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1,1,7,4,1,1,5,3,0,1,0,8,3,1,1,1,0,0,0,0,7,0,3,0,0,0,48,0,0,0,4,0
1569,0,1,0,0,0,0,0,0,14,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,4,1,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,2,0,0,0,25,0,0,0,1,0
